Date,price,ma7,ma30,trend7,prev1,target
2025-06-24,3317.39990234375,3381.028564453125,3316.9200032552085,-63.5,3377.699951171875,3327.10009765625
2025-06-25,3327.10009765625,3366.157156808036,3320.4900065104166,-104.099853515625,3317.39990234375,3333.5
2025-06-26,3333.5,3357.171456473214,3323.596671549479,-62.89990234375,3327.10009765625,3273.699951171875
2025-06-27,3273.699951171875,3341.0428641183034,3326.67333984375,-112.900146484375,3333.5,3294.39990234375
2025-06-30,3294.39990234375,3327.4142717633927,3329.1300048828125,-95.400146484375,3273.699951171875,3336.699951171875
2025-07-01,3336.699951171875,3322.928536551339,3334.286669921875,-31.400146484375,3294.39990234375,3348.0
2025-07-02,3348.0,3318.6856863839284,3338.2566731770835,-29.699951171875,3336.699951171875,3331.60009765625
2025-07-03,3331.60009765625,3320.714285714286,3339.9666748046875,14.2001953125,3348.0,3332.5
2025-07-04,3332.5,3321.4857003348216,3340.7400065104166,5.39990234375,3331.60009765625,3332.199951171875
2025-07-07,3332.199951171875,3321.299979073661,3342.070003255208,-1.300048828125,3332.5,3307.0
2025-07-08,3307.0,3326.05712890625,3340.1833333333334,33.300048828125,3332.199951171875,3311.60009765625
2025-07-09,3311.60009765625,3328.5142996651784,3340.6,17.2001953125,3307.0,3317.39990234375
2025-07-10,3317.39990234375,3325.757149832589,3341.3933268229166,-19.300048828125,3311.60009765625,3356.0
2025-07-11,3356.0,3326.9000069754466,3342.689990234375,8.0,3317.39990234375,3351.5
2025-07-14,3351.5,3329.742850167411,3344.77666015625,19.89990234375,3356.0,3329.800048828125
2025-07-15,3329.800048828125,3329.3571428571427,3343.4166585286457,-2.699951171875,3351.5,3352.5
2025-07-16,3352.5,3332.257149832589,3343.4933268229165,20.300048828125,3329.800048828125,3340.10009765625
2025-07-17,3340.10009765625,3336.9857352120534,3342.3799967447917,33.10009765625,3352.5,3353.0
2025-07-18,3353.0,3342.9000069754466,3342.4566650390625,41.39990234375,3340.10009765625,3401.89990234375
2025-07-21,3401.89990234375,3354.971435546875,3345.0966634114584,84.5,3353.0,3439.199951171875
2025-07-22,3439.199951171875,3366.8571428571427,3348.6666585286457,83.199951171875,3401.89990234375,3394.10009765625
2025-07-23,3394.10009765625,3372.94287109375,3351.1066650390626,42.60009765625,3439.199951171875,3371.0
2025-07-24,3371.0,3378.8285784040177,3352.763330078125,41.199951171875,3394.10009765625,3334.0
2025-07-25,3334.0,3376.185721261161,3351.2,-18.5,3371.0,3309.10009765625
2025-07-28,3309.10009765625,3371.757149832589,3347.1300048828125,-31.0,3334.0,3323.39990234375
2025-07-29,3323.39990234375,3367.528564453125,3344.696671549479,-29.60009765625,3309.10009765625,3295.800048828125
2025-07-30,3295.800048828125,3352.3714425223216,3341.6700032552085,-106.099853515625,3323.39990234375,3293.199951171875
2025-07-31,3293.199951171875,3331.5142996651784,3338.45,-146.0,3295.800048828125,3347.699951171875
2025-08-01,3347.699951171875,3324.8857073102677,3337.7699951171876,-46.400146484375,3293.199951171875,3374.39990234375
2025-08-04,3374.39990234375,3325.371407645089,3337.6599934895835,3.39990234375,3347.699951171875,3381.89990234375
2025-08-05,3381.89990234375,3332.2142508370534,3339.809993489583,47.89990234375,3374.39990234375,3380.0
2025-08-06,3380.0,3342.3428083147323,3341.5733235677085,70.89990234375,3381.89990234375,3400.300048828125
2025-08-07,3400.300048828125,3353.328543526786,3343.7999918619794,76.900146484375,3380.0,3439.10009765625
2025-08-08,3439.10009765625,3373.799979073661,3349.313330078125,143.300048828125,3400.300048828125,3353.10009765625
2025-08-11,3353.10009765625,3382.3571428571427,3351.2700032552084,59.900146484375,3439.10009765625,3348.89990234375
2025-08-12,3348.89990234375,3382.528564453125,3351.6766682942707,1.199951171875,3353.10009765625,3358.699951171875
2025-08-13,3358.699951171875,3380.285714285714,3352.0333333333333,-15.699951171875,3348.89990234375,3335.199951171875
2025-08-14,3335.199951171875,3373.6142926897323,3352.153328450521,-46.699951171875,3358.699951171875,3336.0
2025-08-15,3336.0,3367.3285784040177,3352.2699951171876,-44.0,3335.199951171875,3331.699951171875
2025-08-18,3331.699951171875,3357.528564453125,3352.2533284505207,-68.60009765625,3336.0,3313.39990234375
2025-08-19,3313.39990234375,3339.5713936941966,3352.466658528646,-125.7001953125,3331.699951171875,3343.39990234375
2025-08-20,3343.39990234375,3338.1856515066966,3353.526652018229,-9.7001953125,3313.39990234375,3336.89990234375
2025-08-21,3336.89990234375,3336.471365792411,3354.176652018229,-12.0,3343.39990234375,3374.39990234375
2025-08-22,3374.39990234375,3338.7142159598216,3354.7899820963544,15.699951171875,3336.89990234375,3373.800048828125
2025-08-25,3373.800048828125,3344.228515625,3355.5333170572917,38.60009765625,3374.39990234375,3388.60009765625
2025-08-26,3388.60009765625,3351.7428152901784,3357.4933186848957,52.60009765625,3373.800048828125,3404.60009765625
2025-08-27,3404.60009765625,3362.1571219308034,3359.229988606771,72.900146484375,3388.60009765625,3431.800048828125
2025-08-28,3431.800048828125,3379.0714285714284,3362.286653645833,118.400146484375,3404.60009765625,3473.699951171875
2025-08-29,3473.699951171875,3397.685721261161,3366.3099853515623,130.300048828125,3431.800048828125,3549.39990234375
2025-09-02,3549.39990234375,3428.0428641183034,3371.2266520182293,212.5,3473.699951171875,3593.199951171875
2025-09-03,3593.199951171875,3459.3000139508927,3376.3599853515625,218.800048828125,3549.39990234375,3565.800048828125
2025-09-04,3565.800048828125,3486.728585379464,3382.083317057292,192.0,3593.199951171875,3613.199951171875
2025-09-05,3613.199951171875,3518.814278738839,3390.1566487630207,224.599853515625,3565.800048828125,3638.10009765625
2025-09-08,3638.10009765625,3552.1714215959823,3400.293318684896,233.5,3613.199951171875,3643.300048828125
2025-09-09,3643.300048828125,3582.3857073102677,3411.433317057292,211.5,3638.10009765625,3643.60009765625
2025-09-10,3643.60009765625,3606.657156808036,3422.106656901042,169.900146484375,3643.300048828125,3636.89990234375
2025-09-11,3636.89990234375,3619.157156808036,3433.4766520182293,87.5,3643.60009765625,3649.39990234375
2025-09-12,3649.39990234375,3627.185721261161,3445.3499837239583,56.199951171875,3636.89990234375,3682.199951171875
2025-09-15,3682.199951171875,3643.814278738839,3456.4999837239584,116.39990234375,3649.39990234375,3688.89990234375
2025-09-16,3688.89990234375,3654.6285574776784,3466.9833170572915,75.699951171875,3682.199951171875,3681.800048828125
2025-09-17,3681.800048828125,3660.871407645089,3476.979988606771,43.699951171875,3688.89990234375,3643.699951171875
2025-09-18,3643.699951171875,3660.928536551339,3485.769986979167,0.39990234375,3681.800048828125,3671.5
2025-09-19,3671.5,3664.914236886161,3494.8099853515623,27.89990234375,3643.699951171875,3740.699951171875
2025-09-22,3740.699951171875,3679.7428152901784,3504.863313802083,103.800048828125,3671.5,3780.60009765625
2025-09-23,3780.60009765625,3698.4857003348216,3519.113313802083,131.2001953125,3740.699951171875,3732.10009765625
2025-09-24,3732.10009765625,3705.6142926897323,3531.886653645833,49.900146484375,3780.60009765625,3736.89990234375
2025-09-25,3736.89990234375,3712.471435546875,3544.4933186848957,48.0,3732.10009765625,3775.300048828125
2025-09-26,3775.300048828125,3725.8285784040177,3559.163321940104,93.5,3736.89990234375,3820.89990234375
2025-09-29,3820.89990234375,3751.1428571428573,3575.326652018229,177.199951171875,3775.300048828125,3840.800048828125
2025-09-30,3840.800048828125,3775.3285784040177,3592.2966552734374,169.300048828125,3820.89990234375,3867.5
2025-10-01,3867.5,3793.44287109375,3610.7666585286456,126.800048828125,3840.800048828125,3839.699951171875
2025-10-02,3839.699951171875,3801.8857073102677,3627.309993489583,59.099853515625,3867.5,3880.800048828125
2025-10-03,3880.800048828125,3823.1285574776784,3645.4399983723956,148.699951171875,3839.699951171875,3948.5
2025-10-06,3948.5,3853.3571428571427,3664.576668294271,211.60009765625,3880.800048828125,3976.60009765625
2025-10-07,3976.60009765625,3882.1142926897323,3684.6700032552085,201.300048828125,3948.5,4043.300048828125
2025-10-08,4043.300048828125,3913.8857421875,3706.4933349609373,222.400146484375,3976.60009765625,3946.300048828125
2025-10-09,3946.300048828125,3928.9571707589284,3724.55,105.5,4043.300048828125,3975.89990234375
2025-10-10,3975.89990234375,3944.44287109375,3742.686661783854,108.39990234375,3946.300048828125,4108.60009765625
2025-10-13,4108.60009765625,3982.857177734375,3763.85,268.900146484375,3975.89990234375,4138.7001953125
2025-10-14,4138.7001953125,4019.7000558035716,3783.493343098958,257.900146484375,4108.60009765625,4176.89990234375
2025-10-15,4176.89990234375,4052.32861328125,3802.9500081380206,228.39990234375,4138.7001953125,4280.2001953125
2025-10-16,4280.2001953125,4095.7000558035716,3826.7633463541665,303.60009765625,4176.89990234375,4189.89990234375
2025-10-17,4189.89990234375,4116.64289202009,3845.986678059896,146.599853515625,4280.2001953125,4336.39990234375
2025-10-20,4336.39990234375,4172.371442522322,3869.2633382161457,390.099853515625,4189.89990234375,4087.699951171875
2025-10-21,4087.699951171875,4188.342878069197,3884.076668294271,111.800048828125,4336.39990234375,4044.39990234375
2025-10-22,4044.39990234375,4179.171421595982,3897.436661783854,-64.2001953125,4087.699951171875,4125.5
2025-10-23,4125.5,4177.285679408482,3913.7233317057294,-13.2001953125,4044.39990234375,4118.39990234375
2025-10-24,4118.39990234375,4168.92853655134,3929.3566650390626,-58.5,4125.5,4001.89990234375
2025-10-27,4001.89990234375,4129.171351841518,3940.013330078125,-278.30029296875,4118.39990234375,3966.199951171875
2025-10-28,3966.199951171875,4097.214215959822,3949.2566650390627,-223.699951171875,4001.89990234375,3983.699951171875
2025-10-29,3983.699951171875,4046.8285086495534,3959.3199951171873,-352.699951171875,3966.199951171875,4001.300048828125
2025-10-30,4001.300048828125,4034.485665457589,3971.239998372396,-86.39990234375,3983.699951171875,3982.199951171875
2025-10-31,3982.199951171875,4025.5999581473216,3981.5966634114584,-62.199951171875,4001.300048828125,4000.300048828125
2025-11-03,4000.300048828125,4007.7142508370534,3990.25,-125.199951171875,3982.199951171875,3947.699951171875
2025-11-04,3947.699951171875,3983.328543526786,3995.8199951171873,-170.699951171875,4000.300048828125,3980.300048828125
2025-11-05,3980.300048828125,3980.242850167411,4004.093326822917,-21.599853515625,3947.699951171875,3979.89990234375
2025-11-06,3979.89990234375,3982.1999860491073,4012.193326822917,13.699951171875,3980.300048828125,3999.39990234375
2025-11-07,3999.39990234375,3984.4428362165177,4019.663321940104,15.699951171875,3979.89990234375,4111.7998046875
2025-11-10,4111.7998046875,4000.228515625,4029.3599853515625,110.499755859375,3999.39990234375,4106.7998046875
2025-11-11,4106.7998046875,4018.028494698661,4038.2266438802085,124.599853515625,4111.7998046875,4204.39990234375
2025-11-12,4204.39990234375,4047.185616629464,4049.456640625,204.099853515625,4106.7998046875,4186.89990234375
2025-11-13,4186.89990234375,4081.3570382254466,4061.0299723307294,239.199951171875,4204.39990234375,4087.60009765625
2025-11-14,4087.60009765625,4096.685616629465,4067.923307291667,107.300048828125,4186.89990234375,4068.300048828125
2025-11-17,4068.300048828125,4109.314208984375,4071.916642252604,88.400146484375,4087.60009765625,4061.300048828125
2025-11-18,4061.300048828125,4118.157087053572,4074.7399739583334,61.900146484375,4068.300048828125,4077.699951171875
2025-11-19,4077.699951171875,4113.285679408482,4075.8866373697915,-34.099853515625,4061.300048828125,4056.5
2025-11-20,4056.5,4106.099993024553,4079.5599690755207,-50.2998046875,4077.699951171875,4076.699951171875
2025-11-21,4076.699951171875,4087.8571428571427,4082.919970703125,-127.699951171875,4056.5,4091.89990234375
2025-11-24,4091.89990234375,4074.285714285714,4082.3632975260416,-95.0,4076.699951171875,4139.2001953125
2025-11-25,4139.2001953125,4081.657156808036,4082.3799641927085,51.60009765625,4091.89990234375,4165.2001953125
2025-11-26,4165.2001953125,4095.5000348772323,4081.9899739583334,96.900146484375,4139.2001953125,4218.2998046875
2025-11-28,4218.2998046875,4117.928571428572,4079.9266276041667,156.999755859375,4165.2001953125,4239.2998046875
2025-12-01,4239.2998046875,4141.014264787947,4081.573291015625,161.599853515625,4218.2998046875,4186.60009765625
2025-12-02,4186.60009765625,4159.599993024553,4076.5799641927083,130.10009765625,4239.2998046875,4199.2998046875
2025-12-03,4199.2998046875,4177.1142578125,4080.2999593098957,122.599853515625,4186.60009765625,4211.7998046875
2025-12-04,4211.7998046875,4194.242815290178,4085.8799560546877,119.89990234375,4199.2998046875,4212.89990234375
2025-12-05,4212.89990234375,4204.771344866072,4088.7932861328127,73.69970703125,4211.7998046875,4187.2001953125
2025-12-08,4187.2001953125,4207.914202008928,4091.086629231771,22.0,4212.89990234375,4206.7001953125
2025-12-09,4206.7001953125,4206.257114955357,4097.913305664062,-11.599609375,4187.2001953125,4196.39990234375
2025-12-10,4196.39990234375,4200.128557477678,4105.586637369792,-42.89990234375,4206.7001953125,4285.5
2025-12-11,4285.5,4214.257114955357,4115.646638997396,98.89990234375,4196.39990234375,4300.10009765625
2025-12-12,4300.10009765625,4228.657156808035,4125.606640625,100.80029296875,4285.5,4306.7001953125
2025-12-15,4306.7001953125,4242.21435546875,4136.423315429687,94.900390625,4300.10009765625,4304.5
2025-12-16,4304.5,4255.300083705357,4146.563313802083,91.60009765625,4306.7001953125,4347.5
2025-12-17,4347.5,4278.200055803572,4159.889982096354,160.2998046875,4304.5,4339.5
2025-12-18,4339.5,4297.171456473215,4171.863313802083,132.7998046875,4347.5,4361.39990234375
2025-12-19,4361.39990234375,4320.742885044643,4184.57998046875,165.0,4339.5,4444.60009765625
2025-12-22,4444.60009765625,4343.471470424107,4199.419986979166,159.10009765625,4361.39990234375,4482.7998046875
2025-12-23,4482.7998046875,4369.571428571428,4211.786653645833,182.69970703125,4444.60009765625,4480.60009765625
2025-12-24,4480.60009765625,4394.414271763393,4224.246663411458,173.89990234375,4482.7998046875,4529.10009765625
2025-12-26,4529.10009765625,4426.5,4235.070003255209,224.60009765625,4480.60009765625,4325.10009765625
2025-12-29,4325.10009765625,4423.300013950893,4239.676676432292,-22.39990234375,4529.10009765625,4370.10009765625
2025-12-30,4370.10009765625,4427.671456473215,4249.093343098958,30.60009765625,4325.10009765625,4325.60009765625
2025-12-31,4325.60009765625,4422.557198660715,4257.670011393229,-35.7998046875,4370.10009765625,4314.39990234375
2026-01-02,4314.39990234375,4403.957170758928,4266.106673177083,-130.2001953125,4325.60009765625,4436.89990234375
2026-01-05,4436.89990234375,4397.400041852678,4278.080004882812,-45.89990234375,4314.39990234375,4482.2001953125
2026-01-06,4482.2001953125,4397.628627232143,4292.270011393229,1.60009765625,4436.89990234375,4449.2998046875
2026-01-07,4449.2998046875,4386.228585379465,4304.690006510416,-79.80029296875,4482.2001953125,4449.7001953125
2026-01-08,4449.7001953125,4404.028599330357,4316.616682942708,124.60009765625,4449.2998046875,4490.2998046875
2026-01-09,4490.2998046875,4421.199986049107,4328.320003255209,120.19970703125,4449.7001953125,4604.2998046875
2026-01-12,4604.2998046875,4461.014229910715,4342.956656901041,278.69970703125,4490.2998046875,4589.2001953125
2026-01-13,4589.2001953125,4500.271414620535,4355.320003255209,274.80029296875,4604.2998046875,4626.2998046875
2026-01-14,4626.2998046875,4527.328543526785,4368.220003255208,189.39990234375,4589.2001953125,4616.2998046875
2026-01-15,4616.2998046875,4546.485630580357,4382.543326822916,134.099609375,4626.2998046875,4588.39990234375
2026-01-16,4588.39990234375,4566.357073102678,4395.513330078125,139.10009765625,4616.2998046875,4759.60009765625
2026-01-20,4759.60009765625,4610.628487723215,4413.77333984375,309.89990234375,4588.39990234375,4831.7998046875
2026-01-21,4831.7998046875,4659.414202008928,4434.403336588542,341.5,4759.60009765625,4908.7998046875
2026-01-22,4908.7998046875,4702.914202008928,4458.456656901041,304.5,4831.7998046875,4976.2001953125
2026-01-23,4976.2001953125,4758.199916294643,4484.106656901042,387.0,4908.7998046875,5079.7001953125
2026-01-26,5079.7001953125,4822.971400669643,4513.55,453.400390625,4976.2001953125,5079.89990234375
2026-01-27,5079.89990234375,4889.199986049107,4540.029996744792,463.60009765625,5079.7001953125,5301.60009765625
2026-01-28,5301.60009765625,4991.085728236607,4573.413330078125,713.2001953125,5079.89990234375,5318.39990234375
2026-01-29,5318.39990234375,5070.914271763393,4607.136653645834,558.7998046875,5301.60009765625,4713.89990234375
2026-01-30,4713.89990234375,5054.071428571428,4620.783317057291,-117.89990234375,5318.39990234375,4622.5
2026-02-02,4622.5,5013.171456473215,4629.949983723958,-286.2998046875,4713.89990234375,4903.7001953125
2026-02-03,4903.7001953125,5002.814313616072,4648.756656901041,-72.5,4622.5,4920.39990234375
2026-02-04,4920.39990234375,4980.05712890625,4667.389990234375,-159.30029296875,4903.7001953125,4861.39990234375
2026-02-05,4861.39990234375,4948.842843191965,4681.283317057291,-218.5,4920.39990234375,4951.2001953125
2026-02-06,4951.2001953125,4898.785714285715,4696.896663411459,-350.39990234375,4861.39990234375,5050.89990234375
2026-02-09,5050.89990234375,4860.571428571428,4715.906656901042,-267.5,4951.2001953125,5003.7998046875
2026-02-10,5003.7998046875,4901.985700334822,4731.72998046875,289.89990234375,5050.89990234375,5071.60009765625
2026-02-11,5071.60009765625,4966.142857142857,4756.613313802083,449.10009765625,5003.7998046875,4923.7001953125
2026-02-12,4923.7001953125,4969.0,4775.066650390625,20.0,5071.60009765625,5022.0
2026-02-13,5022.0,4983.514299665178,4798.27998046875,101.60009765625,4923.7001953125,4882.89990234375
2026-02-17,4882.89990234375,4986.585728236607,4817.22998046875,21.5,5022.0,4986.5
2026-02-18,4986.5,4991.628557477678,4835.549983723959,35.2998046875,4882.89990234375,4975.89990234375
2026-02-19,4975.89990234375,4980.914271763393,4852.006640625,-75.0,4986.5,5059.2998046875
2026-02-20,5059.2998046875,4988.842843191965,4872.339973958334,55.5,4975.89990234375,5204.7001953125
2026-02-23,5204.7001953125,5007.857142857143,4897.506640625,133.10009765625,5059.2998046875,5155.7998046875
2026-02-24,5155.7998046875,5041.014229910715,4919.689973958333,232.099609375,5204.7001953125,5206.39990234375
2026-02-25,5206.39990234375,5067.357073102678,4939.759977213542,184.39990234375,5155.7998046875,5176.5
2026-02-26,5176.5,5109.299944196428,4959.336637369792,293.60009765625,5206.39990234375,5230.5
2026-02-27,5230.5,5144.157087053572,4979.476643880208,244.0,5176.5,5294.39990234375
2026-03-02,5294.39990234375,5189.657087053572,5002.07998046875,318.5,5230.5,5107.39990234375
2026-03-03,5107.39990234375,5196.528529575893,5019.37998046875,48.10009765625,5294.39990234375,5120.2001953125
2026-03-04,5120.2001953125,5184.457101004465,5031.399983723958,-84.5,5107.39990234375,5065.2998046875
2026-03-05,5065.2998046875,5171.528529575893,5039.183317057292,-90.5,5120.2001953125,5146.10009765625
2026-03-06,5146.10009765625,5162.914271763393,5047.093326822916,-60.2998046875,5065.2998046875,5091.5
2026-03-09,5091.5,5150.771414620535,5050.936653645834,-85.0,5146.10009765625,5229.7001953125
2026-03-10,5229.7001953125,5150.657156808035,5055.936653645834,-0.7998046875,5091.5,5167.39990234375
2026-03-11,5167.39990234375,5132.514299665178,5058.8533203125,-127.0,5229.7001953125,5115.7998046875
2026-03-12,5115.7998046875,5133.714285714285,5052.659977213541,8.39990234375,5167.39990234375,5052.5
2026-03-13,5052.5,5124.042829241072,5043.796647135417,-67.7001953125,5115.7998046875,4994.0
2026-03-16,4994.0,5113.857142857143,5053.133317057292,-71.2998046875,5052.5,5001.0
2026-03-17,5001.0,5093.128557477678,5065.749983723958,-145.10009765625,4994.0,4889.89990234375
2026-03-18,4889.89990234375,5064.328543526785,5065.289973958334,-201.60009765625,5001.0,4600.7001953125
2026-03-19,4600.7001953125,4974.471400669643,5054.633317057292,-629.0,4889.89990234375,4570.39990234375
2026-03-20,4570.39990234375,4889.185686383928,5044.933317057292,-597.0,4600.7001953125,4404.10009765625
2026-03-23,4404.10009765625,4787.514299665178,5026.696647135416,-711.69970703125,4570.39990234375,4399.2998046875
2026-03-24,4399.2998046875,4694.199986049107,5004.976643880208,-653.2001953125,4404.10009765625,4549.7998046875
2026-03-25,4549.7998046875,4630.742815290178,4989.843310546875,-444.2001953125,4399.2998046875,4375.5
2026-03-26,4375.5,4541.385672433035,4966.639973958333,-625.5,4549.7998046875,4492.0
2026-03-27,4492.0,4484.542829241072,4952.249967447917,-397.89990234375,4375.5,4526.0
2026-03-30,4526.0,4473.871372767857,4935.716634114583,-74.7001953125,4492.0,4647.60009765625
2026-03-31,4647.60009765625,4484.899972098215,4927.873307291667,77.2001953125,4526.0,4783.2001953125
2026-04-01,4783.2001953125,4539.05712890625,4921.096647135417,379.10009765625,4647.60009765625,4651.5
2026-04-02,4651.5,4575.085728236607,4910.283317057291,252.2001953125,4783.2001953125,4656.7998046875
2026-04-06,4656.7998046875,4590.371442522322,4896.866650390625,107.0,4651.5,4657.10009765625
2026-04-07,4657.10009765625,4630.600027901785,4878.613313802083,281.60009765625,4656.7998046875,4749.5
2026-04-08,4749.5,4667.3857421875,4865.069986979167,257.5,4657.10009765625,4792.2001953125
2026-04-09,4792.2001953125,4705.414341517857,4851.263330078125,266.2001953125,4749.5,4761.89990234375
2026-04-10,4761.89990234375,4721.742885044643,4837.443326822917,114.2998046875,4792.2001953125,4742.39990234375
2026-04-13,4742.39990234375,4715.914271763393,4821.173323567708,-40.80029296875,4761.89990234375,4825.0
2026-04-14,4825.0,4740.699986049107,4805.52666015625,173.5,4742.39990234375,4800.0
2026-04-15,4800.0,4761.157156808035,4795.279996744792,143.2001953125,4825.0,4785.39990234375
2026-04-16,4785.39990234375,4779.485700334822,4784.119986979166,128.2998046875,4800.0,4857.60009765625
2026-04-17,4857.60009765625,4794.928571428572,4777.196663411459,108.10009765625,4785.39990234375,4806.60009765625
2026-04-20,4806.60009765625,4796.985700334822,4765.879996744791,14.39990234375,4857.60009765625,4754.60009765625
